tid,T,daily_regs,cum_regs,cum_pct
4006,117,2,4,0.008213552361396304
4006,103,1,5,0.01026694045174538
4006,99,1,6,0.012320328542094456
4006,98,1,7,0.014373716632443531
4006,89,3,10,0.02053388090349076
4006,88,1,11,0.022587268993839837
4006,82,1,12,0.024640657084188913
4006,76,1,13,0.026694045174537988
4006,72,1,14,0.028747433264887063
4006,71,1,15,0.030800821355236138
4006,67,1,16,0.03285420944558522
4006,64,1,17,0.03490759753593429
4006,63,1,18,0.03696098562628337
4006,62,2,20,0.04106776180698152
4006,61,2,22,0.045174537987679675
4006,60,3,25,0.0513347022587269
4006,59,2,27,0.055441478439425054
4006,56,1,28,0.057494866529774126
4006,53,2,30,0.061601642710472276
4006,52,1,31,0.06365503080082136
4006,50,1,32,0.06570841889117043
4006,49,4,36,0.07392197125256673
4006,47,10,46,0.0944558521560575
4006,46,5,51,0.10472279260780287
4006,45,1,52,0.10677618069815195
4006,43,1,53,0.10882956878850103
4006,42,2,55,0.11293634496919917
4006,41,2,57,0.11704312114989733
4006,40,5,62,0.1273100616016427
4006,39,4,66,0.13552361396303902
4006,38,5,71,0.1457905544147844
4006,37,1,72,0.14784394250513347
4006,36,1,73,0.14989733059548255
4006,35,1,74,0.15195071868583163
4006,33,3,77,0.15811088295687886
4006,32,4,81,0.16632443531827515
4006,31,5,86,0.17659137577002054
4006,30,5,91,0.1868583162217659
4006,29,2,93,0.19096509240246407
4006,27,3,96,0.1971252566735113
4006,26,3,99,0.2032854209445585
4006,25,4,103,0.21149897330595482
4006,24,2,105,0.21560574948665298
4006,23,6,111,0.22792607802874743
4006,22,6,117,0.2402464065708419
4006,21,6,123,0.25256673511293637
4006,20,2,125,0.25667351129363447
4006,19,5,130,0.2669404517453799
4006,18,2,132,0.27104722792607805
4006,17,1,133,0.2731006160164271
4006,16,5,138,0.28336755646817247
4006,15,2,140,0.2874743326488706
4006,14,2,142,0.2915811088295688
4006,13,12,154,0.3162217659137577
4006,12,9,163,0.3347022587268994
4006,11,8,171,0.351129363449692
4006,10,12,183,0.3757700205338809
4006,9,13,196,0.4024640657084189
4006,8,23,219,0.44969199178644764
4006,7,11,230,0.4722792607802875
4006,6,27,257,0.5277207392197125
4006,5,34,291,0.5975359342915811
4006,4,68,359,0.7371663244353183
4006,3,66,425,0.8726899383983573
4006,2,14,439,0.9014373716632443
4006,1,17,456,0.9363449691991786
4006,0,31,487,1.0
4007,141,1,1,0.0025188916876574307
4007,135,1,2,0.005037783375314861
4007,122,1,3,0.007556675062972292
4007,99,1,4,0.010075566750629723
4007,98,1,5,0.012594458438287154
4007,91,1,6,0.015113350125944584
4007,85,2,8,0.020151133501259445
4007,81,1,9,0.022670025188916875
4007,76,2,11,0.027707808564231738
4007,75,1,12,0.030226700251889168
4007,70,1,13,0.0327455919395466
4007,69,1,14,0.03526448362720403
4007,68,3,17,0.042821158690176324
4007,67,2,19,0.04785894206549118
4007,66,3,22,0.055415617128463476
4007,64,1,23,0.05793450881612091
4007,63,1,24,0.060453400503778336
4007,60,1,25,0.06297229219143577
4007,59,1,26,0.0654911838790932
4007,58,1,27,0.06801007556675064
4007,57,4,31,0.07808564231738035
4007,55,3,34,0.08564231738035265
4007,52,2,36,0.0906801007556675
4007,51,1,37,0.09319899244332494
4007,50,5,42,0.10579345088161209
4007,49,2,44,0.11083123425692695
4007,48,1,45,0.11335012594458438
4007,46,2,47,0.11838790931989925
4007,45,3,50,0.12594458438287154
4007,44,3,53,0.13350125944584382
4007,43,2,55,0.1385390428211587
4007,42,1,56,0.14105793450881612
4007,41,5,61,0.15365239294710328
4007,40,2,63,0.15869017632241814
4007,39,1,64,0.16120906801007556
4007,38,2,66,0.16624685138539042
4007,37,2,68,0.1712846347607053
4007,36,4,72,0.181360201511335
4007,35,1,73,0.18387909319899245
4007,34,1,74,0.18639798488664988
4007,33,4,78,0.1964735516372796
4007,32,5,83,0.20906801007556675
4007,31,2,85,0.2141057934508816
4007,30,3,88,0.2216624685138539
4007,29,3,91,0.22921914357682618
4007,28,3,94,0.2367758186397985
4007,27,3,97,0.24433249370277077
4007,26,8,105,0.26448362720403024
4007,25,4,109,0.27455919395465994
4007,24,4,113,0.28463476070528965
4007,23,7,120,0.3022670025188917
4007,22,1,121,0.3047858942065491
4007,21,8,129,0.3249370277078086
4007,20,10,139,0.3501259445843829
4007,19,5,144,0.36272040302267
4007,18,5,149,0.37531486146095716
4007,17,3,152,0.38287153652392947
4007,16,5,157,0.3954659949622166
4007,15,4,161,0.40554156171284633
4007,14,4,165,0.4156171284634761
4007,13,3,168,0.42317380352644834
4007,12,5,173,0.4357682619647355
4007,11,9,182,0.45843828715365237
4007,10,10,192,0.4836272040302267
4007,9,8,200,0.5037783375314862
4007,8,10,210,0.5289672544080605
4007,7,14,224,0.5642317380352645
4007,6,19,243,0.6120906801007556
4007,5,34,277,0.6977329974811083
4007,4,43,320,0.8060453400503779
4007,3,27,347,0.8740554156171285
4007,2,9,356,0.8967254408060453
4007,1,19,375,0.9445843828715366
4007,0,22,397,1.0
4008,154,1,1,0.0028089887640449437
4008,142,1,2,0.0056179775280898875
4008,141,1,3,0.008426966292134831
4008,84,2,5,0.014044943820224719
4008,83,2,7,0.019662921348314606
4008,81,1,8,0.02247191011235955
4008,79,1,9,0.025280898876404494
4008,72,1,10,0.028089887640449437
4008,67,1,11,0.03089887640449438
4008,66,1,12,0.033707865168539325
4008,61,2,14,0.03932584269662921
4008,59,1,15,0.042134831460674156
4008,56,1,16,0.0449438202247191
4008,54,2,18,0.05056179775280899
4008,51,1,19,0.05337078651685393
4008,50,1,20,0.056179775280898875
4008,49,1,21,0.05898876404494382
4008,48,1,22,0.06179775280898876
4008,46,2,24,0.06741573033707865
4008,44,1,25,0.0702247191011236
4008,43,1,26,0.07303370786516854
4008,41,4,30,0.08426966292134831
4008,40,3,33,0.09269662921348315
4008,39,1,34,0.09550561797752809
4008,37,1,35,0.09831460674157304
4008,35,4,39,0.10955056179775281
4008,34,1,40,0.11235955056179775
4008,33,1,41,0.1151685393258427
4008,32,2,43,0.12078651685393259
4008,31,1,44,0.12359550561797752
4008,29,1,45,0.12640449438202248
4008,27,3,48,0.1348314606741573
4008,26,4,52,0.14606741573033707
4008,24,2,54,0.15168539325842698
4008,23,5,59,0.16573033707865167
4008,22,3,62,0.17415730337078653
4008,20,1,63,0.17696629213483145
4008,19,7,70,0.19662921348314608
4008,18,2,72,0.20224719101123595
4008,17,1,73,0.2050561797752809
4008,16,6,79,0.22191011235955055
4008,15,5,84,0.23595505617977527
4008,14,2,86,0.24157303370786518
4008,13,6,92,0.25842696629213485
4008,12,6,98,0.2752808988764045
4008,11,5,103,0.2893258426966292
4008,10,8,111,0.31179775280898875
4008,9,8,119,0.3342696629213483
4008,8,11,130,0.3651685393258427
4008,7,9,139,0.3904494382022472
4008,6,11,150,0.42134831460674155
4008,5,39,189,0.5308988764044944
4008,4,47,236,0.6629213483146067
4008,3,56,292,0.8202247191011236
4008,2,12,304,0.8539325842696629
4008,1,26,330,0.9269662921348315
4008,0,26,356,1.0
4019,12,1,1,0.037037037037037035
4019,2,3,4,0.14814814814814814
4019,1,2,6,0.2222222222222222
4019,0,21,27,1.0
4020,146,1,1,0.0014184397163120568
4020,135,1,2,0.0028368794326241137
4020,122,1,3,0.00425531914893617
4020,108,3,6,0.00851063829787234
4020,107,1,7,0.009929078014184398
4020,97,1,8,0.011347517730496455
4020,91,1,9,0.01276595744680851
4020,87,2,11,0.015602836879432624
4020,86,2,13,0.018439716312056736
4020,82,1,14,0.019858156028368795
4020,80,3,17,0.024113475177304965
4020,79,2,19,0.02695035460992908
4020,75,3,22,0.031205673758865248
4020,73,1,23,0.032624113475177303
4020,72,3,26,0.03687943262411347
4020,68,1,27,0.03829787234042553
4020,65,2,29,0.04113475177304964
4020,60,1,30,0.0425531914893617
4020,58,1,31,0.04397163120567376
4020,57,3,34,0.04822695035460993
4020,56,2,36,0.05106382978723404
4020,53,2,38,0.05390070921985816
4020,51,1,39,0.05531914893617021
4020,49,1,40,0.05673758865248227
4020,47,2,42,0.059574468085106386
4020,46,4,46,0.06524822695035461
4020,45,3,49,0.06950354609929078
4020,44,1,50,0.07092198581560284
4020,42,2,52,0.07375886524822695
4020,41,4,56,0.07943262411347518
4020,40,3,59,0.08368794326241134
4020,39,3,62,0.08794326241134752
4020,38,2,64,0.09078014184397164
4020,37,3,67,0.0950354609929078
4020,36,4,71,0.10070921985815603
4020,34,7,78,0.11063829787234042
4020,33,10,88,0.12482269503546099
4020,32,8,96,0.13617021276595745
4020,31,3,99,0.14042553191489363
4020,30,3,102,0.14468085106382977
4020,29,5,107,0.15177304964539007
4020,28,4,111,0.1574468085106383
4020,27,9,120,0.1702127659574468
4020,26,8,128,0.18156028368794327
4020,25,13,141,0.2
4020,24,4,145,0.20567375886524822
4020,23,11,156,0.22127659574468084
4020,22,6,162,0.2297872340425532
4020,21,7,169,0.2397163120567376
4020,20,9,178,0.2524822695035461
4020,19,10,188,0.26666666666666666
4020,18,12,200,0.28368794326241137
4020,17,9,209,0.29645390070921984
4020,16,13,222,0.3148936170212766
4020,15,8,230,0.3262411347517731
4020,14,17,247,0.350354609929078
4020,13,9,256,0.36312056737588655
4020,12,24,280,0.3971631205673759
4020,11,16,296,0.4198581560283688
4020,10,20,316,0.4482269503546099
4020,9,14,330,0.46808510638297873
4020,8,7,337,0.47801418439716314
4020,7,26,363,0.5148936170212766
4020,6,25,388,0.550354609929078
4020,5,45,433,0.6141843971631206
4020,4,110,543,0.7702127659574468
4020,3,99,642,0.9106382978723404
4020,2,20,662,0.9390070921985816
4020,1,24,686,0.9730496453900709
4020,0,19,705,1.0
4021,124,1,1,0.002570694087403599
4021,118,1,2,0.005141388174807198
4021,116,1,3,0.007712082262210797
4021,113,1,4,0.010282776349614395
4021,110,1,5,0.012853470437017995
4021,106,1,6,0.015424164524421594
4021,102,1,7,0.017994858611825194
4021,96,1,8,0.02056555269922879
4021,95,1,9,0.02313624678663239
4021,81,2,11,0.028277634961439587
4021,78,1,12,0.030848329048843187
4021,74,1,13,0.033419023136246784
4021,68,1,14,0.03598971722365039
4021,65,1,15,0.038560411311053984
4021,61,1,16,0.04113110539845758
4021,55,1,17,0.043701799485861184
4021,54,3,20,0.05141388174807198
4021,47,1,21,0.05398457583547558
4021,44,1,22,0.056555269922879174
4021,43,1,23,0.05912596401028278
4021,42,1,24,0.061696658097686374
4021,41,2,26,0.06683804627249357
4021,40,1,27,0.06940874035989718
4021,38,1,28,0.07197943444730077
4021,36,3,31,0.07969151670951156
4021,34,3,34,0.08740359897172237
4021,33,1,35,0.08997429305912596
4021,32,2,37,0.09511568123393316
4021,31,4,41,0.10539845758354756
4021,30,2,43,0.11053984575835475
4021,28,3,46,0.11825192802056556
4021,27,3,49,0.12596401028277635
4021,26,2,51,0.13110539845758354
4021,25,5,56,0.14395886889460155
4021,24,3,59,0.15167095115681234
4021,23,1,60,0.15424164524421594
4021,22,7,67,0.17223650385604114
4021,21,4,71,0.18251928020565553
4021,20,5,76,0.1953727506426735
4021,19,2,78,0.20051413881748073
4021,18,5,83,0.2133676092544987
4021,17,2,85,0.2185089974293059
4021,16,3,88,0.2262210796915167
4021,15,1,89,0.22879177377892032
4021,14,6,95,0.2442159383033419
4021,13,7,102,0.2622107969151671
4021,12,11,113,0.29048843187660667
4021,11,11,124,0.31876606683804626
4021,10,17,141,0.36246786632390743
4021,9,10,151,0.38817480719794345
4021,8,10,161,0.4138817480719794
4021,7,11,172,0.442159383033419
4021,6,27,199,0.5115681233933161
4021,5,28,227,0.583547557840617
4021,4,54,281,0.7223650385604113
4021,3,65,346,0.8894601542416453
4021,2,11,357,0.9177377892030848
4021,1,16,373,0.9588688946015425
4021,0,16,389,1.0
4022,189,2,2,0.0015923566878980893
4022,187,1,3,0.0023885350318471337
4022,184,1,4,0.0031847133757961785
4022,177,1,5,0.003980891719745223
4022,176,1,6,0.004777070063694267
4022,156,3,9,0.007165605095541401
4022,155,1,10,0.007961783439490446
4022,152,1,11,0.00875796178343949
4022,149,1,12,0.009554140127388535
4022,147,1,13,0.010350318471337579
4022,146,1,14,0.011146496815286623
4022,141,1,15,0.01194267515923567
4022,139,4,19,0.015127388535031847
4022,138,2,21,0.016719745222929936
4022,137,2,23,0.018312101910828025
4022,136,1,24,0.01910828025477707
4022,135,1,25,0.019904458598726114
4022,133,1,26,0.020700636942675158
4022,132,1,27,0.021496815286624203
4022,131,2,29,0.02308917197452229
4022,130,3,32,0.025477707006369428
4022,129,1,33,0.026273885350318472
4022,128,3,36,0.028662420382165606
4022,126,2,38,0.030254777070063694
4022,125,4,42,0.03343949044585987
4022,124,5,47,0.037420382165605094
4022,123,1,48,0.03821656050955414
4022,122,4,52,0.041401273885350316
4022,121,1,53,0.04219745222929936
4022,120,1,54,0.042993630573248405
4022,119,4,58,0.04617834394904458
4022,118,1,59,0.046974522292993634
4022,117,7,66,0.052547770700636945
4022,116,1,67,0.05334394904458599
4022,115,2,69,0.05493630573248408
4022,114,6,75,0.059713375796178345
4022,113,6,81,0.06449044585987261
4022,112,3,84,0.06687898089171974
4022,110,4,88,0.07006369426751592
4022,109,3,91,0.07245222929936306
4022,108,6,97,0.07722929936305732
4022,107,3,100,0.07961783439490445
4022,106,8,108,0.08598726114649681
4022,105,4,112,0.08917197452229299
4022,104,9,121,0.0963375796178344
4022,103,12,133,0.10589171974522293
4022,102,14,147,0.11703821656050956
4022,101,14,161,0.12818471337579618
4022,100,12,173,0.1377388535031847
4022,99,21,194,0.15445859872611464
4022,98,41,235,0.18710191082802546
4022,97,71,306,0.24363057324840764
4022,96,4,310,0.24681528662420382
4022,95,2,312,0.2484076433121019
4022,94,4,316,0.2515923566878981
4022,93,2,318,0.2531847133757962
4022,92,4,322,0.25636942675159236
4022,91,2,324,0.25796178343949044
4022,90,2,326,0.25955414012738853
4022,89,1,327,0.2603503184713376
4022,87,7,334,0.2659235668789809
4022,86,1,335,0.26671974522292996
4022,85,4,339,0.26990445859872614
4022,84,1,340,0.27070063694267515
4022,82,3,343,0.2730891719745223
4022,80,3,346,0.2754777070063694
4022,79,2,348,0.2770700636942675
4022,78,1,349,0.2778662420382166
4022,76,5,354,0.2818471337579618
4022,75,2,356,0.28343949044585987
4022,74,2,358,0.28503184713375795
4022,73,4,362,0.28821656050955413
4022,72,4,366,0.2914012738853503
4022,71,2,368,0.2929936305732484
4022,70,3,371,0.29538216560509556
4022,69,1,372,0.2961783439490446
4022,68,1,373,0.29697452229299365
4022,67,3,376,0.29936305732484075
4022,66,5,381,0.303343949044586
4022,65,4,385,0.3065286624203822
4022,64,2,387,0.30812101910828027
4022,63,3,390,0.3105095541401274
4022,62,1,391,0.31130573248407645
4022,61,7,398,0.31687898089171973
4022,60,3,401,0.3192675159235669
4022,59,2,403,0.320859872611465
4022,58,6,409,0.32563694267515925
4022,57,2,411,0.32722929936305734
4022,56,1,412,0.32802547770700635
4022,55,5,417,0.3320063694267516
4022,54,3,420,0.3343949044585987
4022,53,3,423,0.33678343949044587
4022,52,1,424,0.3375796178343949
4022,51,3,427,0.33996815286624205
4022,50,5,432,0.34394904458598724
4022,49,7,439,0.3495222929936306
4022,48,2,441,0.35111464968152867
4022,47,5,446,0.35509554140127386
4022,46,5,451,0.3590764331210191
4022,45,8,459,0.36544585987261147
4022,44,6,465,0.37022292993630573
4022,43,3,468,0.37261146496815284
4022,42,5,473,0.3765923566878981
4022,41,2,475,0.3781847133757962
4022,40,8,483,0.38455414012738853
4022,39,12,495,0.39410828025477707
4022,38,10,505,0.4020700636942675
4022,37,11,516,0.410828025477707
4022,36,6,522,0.4156050955414013
4022,35,7,529,0.4211783439490446
4022,34,1,530,0.42197452229299365
4022,33,9,539,0.429140127388535
4022,32,8,547,0.4355095541401274
4022,31,9,556,0.4426751592356688
4022,30,9,565,0.4498407643312102
4022,29,9,574,0.4570063694267516
4022,28,11,585,0.46576433121019106
4022,27,7,592,0.4713375796178344
4022,26,17,609,0.48487261146496813
4022,25,17,626,0.4984076433121019
4022,24,15,641,0.5103503184713376
4022,23,14,655,0.5214968152866242
4022,22,11,666,0.5302547770700637
4022,21,9,675,0.5374203821656051
4022,20,19,694,0.552547770700637
4022,19,14,708,0.5636942675159236
4022,18,14,722,0.5748407643312102
4022,17,17,739,0.5883757961783439
4022,16,16,755,0.6011146496815286
4022,15,11,766,0.6098726114649682
4022,14,8,774,0.6162420382165605
4022,13,15,789,0.6281847133757962
4022,12,17,806,0.64171974522293
4022,11,28,834,0.6640127388535032
4022,10,14,848,0.6751592356687898
4022,9,19,867,0.6902866242038217
4022,8,19,886,0.7054140127388535
4022,7,23,909,0.7237261146496815
4022,6,41,950,0.7563694267515924
4022,5,59,1009,0.803343949044586
4022,4,79,1088,0.8662420382165605
4022,3,72,1160,0.9235668789808917
4022,2,33,1193,0.9498407643312102
4022,1,33,1226,0.9761146496815286
4022,0,30,1256,1.0
4023,10,1,1,0.125
4023,7,1,2,0.25
4023,1,1,3,0.375
4023,0,5,8,1.0
4024,2,1,1,0.09090909090909091
4024,1,1,2,0.18181818181818182
4024,0,9,11,1.0
4029,190,1,1,0.002785515320334262
4029,179,1,2,0.005571030640668524
4029,109,1,3,0.008356545961002786
4029,89,1,4,0.011142061281337047
4029,81,1,5,0.013927576601671309
4029,80,1,6,0.016713091922005572
4029,79,1,7,0.019498607242339833
4029,71,1,8,0.022284122562674095
4029,68,1,9,0.025069637883008356
4029,67,2,11,0.03064066852367688
4029,66,1,12,0.033426183844011144
4029,65,1,13,0.036211699164345405
